Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2012-05-18,603.25,607.7132054285715,-13.299999999999955,-37.569795904761804,-1.0,13.299999999999955,-74.85000000000093
2012-05-11,602.95,645.2830013333333,0.2999999999999545,-0.2988028333332977,-1.0,-0.2999999999999545,-88.15000000000089
2012-05-04,651.55,645.5818041666666,-48.59999999999991,1.0100858333335054,1.0,-48.59999999999991,-87.85000000000093
2012-04-27,680.9,644.5717183333331,-29.350000000000023,3.5802466666665396,1.0,-29.350000000000023,-39.25000000000102
2012-04-20,676.2,640.9914716666666,4.699999999999932,2.633770333333473,1.0,4.699999999999932,-9.900000000001
2012-04-13,646.25,638.3577013333331,29.950000000000045,-15.439545666665936,-1.0,-29.950000000000045,-14.600000000000932
2012-04-06,643.85,653.7972469999991,2.3999999999999773,-17.582741000001306,-1.0,-2.3999999999999773,15.349999999999113
2012-03-30,653.15,671.3799880000004,-9.299999999999955,-10.594530904761427,-1.0,9.299999999999955,17.74999999999909
2012-03-23,658.4,681.9745189047618,-5.25,-20.801242761904064,-1.0,5.25,8.449999999999136
2012-03-16,700.2,702.7757616666659,-41.80000000000007,1.5637463333331425,1.0,-41.80000000000007,3.199999999999136
2012-03-09,708.2,701.2120153333327,-8.0,-5.437769999999887,-1.0,8.0,44.999999999999204
2012-03-02,710.8,706.6497853333326,-2.599999999999909,16.312394499999186,1.0,-2.599999999999909,36.999999999999204
2012-02-24,710.45,690.3373908333334,0.34999999999990905,-8.458055499999546,-1.0,-0.34999999999990905,39.59999999999911
2012-02-17,687.7,698.795446333333,22.75,-3.4648223333321084,-1.0,-22.75,39.94999999999902
2012-02-10,702.65,702.2602686666651,-14.949999999999932,22.48285533333319,1.0,-14.949999999999932,62.69999999999902
2012-02-03,708.45,679.7774133333319,-5.800000000000068,13.728520166666385,1.0,-5.800000000000068,77.64999999999895
2012-01-27,689.6,666.0488931666655,18.850000000000023,29.84711066666557,1.0,18.850000000000023,83.44999999999902
2012-01-20,675.15,636.2017824999999,14.450000000000045,4.71898866666595,1.0,14.450000000000045,64.599999999999
2012-01-13,634.5,631.482793833334,40.64999999999998,-8.917028547619452,-1.0,-40.64999999999998,50.149999999998954
2012-01-06,613.45,640.3998223809534,21.049999999999955,411.1010661904772,1.0,21.049999999999955,90.79999999999893
2011-12-30,655.6,229.29875619047624,-42.14999999999998,-400.5449882857151,-1.0,42.14999999999998,69.74999999999898
2011-12-23,665.55,629.8437444761913,-9.949999999999932,-26.4232479047605,-1.0,9.949999999999932,27.599999999999
2011-12-16,623.65,656.2669923809518,41.89999999999998,23.186929999999847,1.0,41.89999999999998,17.649999999999068
2011-12-09,684.65,633.080062380952,-61.0,5.590806880951391,1.0,-61.0,-24.25000000000091
2011-12-02,643.6,627.4892555000006,41.049999999999955,5.229939499998977,1.0,41.049999999999955,36.74999999999909
2011-11-25,570.0,622.2593160000016,73.60000000000002,-20.543563809522198,-1.0,-73.60000000000002,-4.300000000000864
2011-11-18,605.05,642.8028798095238,-35.049999999999955,-13.658310107142029,-1.0,35.049999999999955,69.29999999999916
2011-11-11,662.7,656.4611899166658,-57.65000000000009,8.470143249999296,1.0,-57.65000000000009,34.249999999999204
2011-11-04,655.2,647.9910466666665,7.5,15.784052690476187,1.0,7.5,91.8999999999993
2011-10-28,668.25,632.2069939761903,-13.049999999999955,14.29330064285682,1.0,-13.049999999999955,84.3999999999993
2011-10-21,617.75,617.9136933333335,50.5,13.501071666667258,1.0,50.5,97.44999999999925
2011-10-14,619.9,604.4126216666663,-2.1499999999999773,-33.25686833333373,-1.0,2.1499999999999773,46.94999999999925
2011-10-07,585.2,637.66949,34.69999999999993,-16.325849666666045,-1.0,-34.69999999999993,44.79999999999927
2011-09-30,614.55,653.995339666666,-29.34999999999991,-50.03462791666789,-1.0,29.34999999999991,79.4999999999992
2011-09-23,640.75,704.0299675833339,-26.200000000000045,13.185291583333878,1.0,-26.200000000000045,50.149999999999295
2011-09-16,731.2,690.844676,-90.45000000000005,-56.39797733333353,-1.0,90.45000000000005,76.34999999999934
2011-09-09,737.1,747.2426533333336,-5.899999999999977,-6.170518000000698,-1.0,5.899999999999977,-14.100000000000705
2011-09-02,781.1,753.4131713333343,-44.0,2.7274260000000368,1.0,-44.0,-20.000000000000682
2011-08-26,756.35,750.6857453333342,24.75,8.442454000001817,1.0,24.75,23.999999999999318
2011-08-19,748.55,742.2432913333324,7.800000000000068,-5.9518865714291,-1.0,-7.800000000000068,-0.7500000000006821
2011-08-12,747.7,748.1951779047615,0.849999999999909,36.13772523809382,1.0,0.849999999999909,7.049999999999386
2011-08-05,740.75,712.0574526666677,6.9500000000000455,-47.17886266666778,-1.0,-6.9500000000000455,6.199999999999477
2011-07-29,826.7,759.2363153333355,-85.95000000000005,-10.460747999997466,-1.0,85.95000000000005,13.149999999999523
2011-07-22,805.15,769.697063333333,21.550000000000068,14.08028666666678,1.0,21.550000000000068,-72.80000000000052
2011-07-15,779.4,755.6167766666662,25.75,-6.029632476191068,-1.0,-25.75,-94.35000000000059
2011-07-08,777.95,761.6464091428572,1.4499999999999318,20.994380571428337,1.0,1.4499999999999318,-68.60000000000059
2011-07-01,756.45,740.6520285714289,21.5,-15.414651428572483,-1.0,-21.5,-70.05000000000052
2011-06-24,730.2,756.0666800000014,26.25,-11.321689999998512,-1.0,-26.25,-48.55000000000052
2011-06-17,743.7,767.3883699999999,-13.5,-11.6506793333333,-1.0,13.5,-22.300000000000523
2011-06-10,815.7,779.0390493333332,-72.0,28.30560952380904,1.0,-72.0,-35.80000000000052
2011-06-03,783.25,750.7334398095242,32.450000000000045,17.14870342857273,1.0,32.450000000000045,36.19999999999948
2011-05-27,759.9,733.5847363809514,23.350000000000023,11.744987999999239,1.0,23.350000000000023,3.7499999999994316
2011-05-20,735.5,721.8397483809522,24.399999999999977,-14.001150666666263,-1.0,-24.399999999999977,-19.60000000000059
2011-05-13,706.45,735.8408990476184,29.049999999999955,-34.08918428571428,-1.0,-29.049999999999955,4.799999999999386
2011-05-06,716.2,769.9300833333327,-9.75,7.587591523809806,1.0,-9.75,33.84999999999934
2011-04-29,791.95,762.3424918095229,-75.75,18.310061809520676,1.0,-75.75,43.59999999999934
2011-04-15,767.8,744.0324300000023,24.15000000000009,-2.1630484761899424,-1.0,-24.15000000000009,119.34999999999934
2011-04-08,792.0,746.1954784761922,-24.200000000000045,13.027842666669358,1.0,-24.200000000000045,143.49999999999943
2011-04-01,775.05,733.1676358095228,16.950000000000045,8.640480761904769,1.0,16.950000000000045,167.69999999999948
2011-03-25,750.4,724.5271550476181,24.649999999999977,-24.90897828571451,-1.0,-24.649999999999977,150.74999999999943
2011-03-18,731.4,749.4361333333326,19.0,-34.542710309524296,-1.0,-19.0,175.3999999999994
2011-03-11,763.75,783.9788436428569,-32.35000000000002,7.216381952382335,1.0,-32.35000000000002,194.3999999999994
2011-03-04,807.8,776.7624616904745,-44.049999999999955,-30.17712747618998,-1.0,44.049999999999955,226.74999999999943
2011-02-25,785.45,806.9395891666645,22.34999999999991,18.409083333332546,1.0,22.34999999999991,182.69999999999948
2011-02-18,857.25,788.530505833332,-71.79999999999995,-12.762748833335877,-1.0,71.79999999999995,160.34999999999957
2011-02-11,813.85,801.2932546666678,43.39999999999998,7.630065309525548,1.0,43.39999999999998,88.54999999999961
2011-02-04,815.6,793.6631893571423,-1.75,1.9504261666676257,1.0,-1.75,45.149999999999636
2011-01-28,815.9,791.7127631904747,-0.2999999999999545,-1.3968779761908081,-1.0,0.2999999999999545,46.899999999999636
2011-01-21,814.75,793.1096411666655,1.1499999999999773,29.84263083333383,1.0,1.1499999999999773,46.59999999999968
2011-01-14,788.45,763.2670103333317,26.299999999999955,-19.398346690477297,-1.0,-26.299999999999955,45.449999999999704
2011-01-07,755.95,782.665357023809,32.5,120.58069635714196,1.0,32.5,71.74999999999966
2010-12-31,803.3,662.084660666667,-47.34999999999991,-87.45679833333452,-1.0,47.34999999999991,39.24999999999966
2010-12-17,737.6,749.5414590000015,65.69999999999993,19.770016904762883,1.0,65.69999999999993,-8.10000000000025
2010-12-10,731.35,729.7714420952386,6.25,2.5148935238100876,1.0,6.25,-73.80000000000018
2010-12-03,768.85,727.2565485714285,-37.5,19.506855773810003,1.0,-37.5,-80.05000000000018
2010-11-26,676.0,707.7496927976185,92.85000000000002,38.79610279761857,1.0,92.85000000000002,-42.55000000000018
2010-11-19,702.95,668.95359,-26.950000000000045,-7.5574719999996205,-1.0,26.950000000000045,-135.4000000000002
2010-11-12,672.9,676.5110619999996,30.050000000000068,24.534085999999434,1.0,30.050000000000068,-162.35000000000025
2010-11-05,684.4,651.9769760000001,-11.5,27.079767357141804,1.0,-11.5,-192.40000000000032
2010-10-29,645.1,624.8972086428583,39.299999999999955,14.52122045238184,1.0,39.299999999999955,-180.90000000000032
2010-10-22,591.1,610.3759881904765,54.0,9.271110857143299,1.0,54.0,-220.20000000000027
2010-10-15,589.2,601.1048773333332,1.8999999999999773,-3.1033554999996795,-1.0,-1.8999999999999773,-274.2000000000003
2010-10-08,587.6,604.2082328333329,1.6000000000000227,-57.35203169047679,-1.0,-1.6000000000000227,-272.3000000000003
2010-10-01,571.25,661.5602645238097,16.350000000000023,36.947825190476465,1.0,16.350000000000023,-270.7000000000003
2010-09-24,558.5,624.6124393333332,12.75,41.47193666666624,1.0,12.75,-287.0500000000003
2010-09-17,543.3,583.140502666667,15.200000000000045,53.54183866666699,1.0,15.200000000000045,-299.8000000000003
2010-09-10,517.55,529.598664,25.75,-1.8128929999995762,-1.0,-25.75,-315.00000000000034
2010-09-03,529.05,531.4115569999996,-11.5,27.215656333332674,1.0,-11.5,-289.25000000000034
2010-08-27,503.05,504.1959006666669,25.999999999999943,17.76964066666619,1.0,25.999999999999943,-277.75000000000034
2010-08-20,476.2,486.4262600000007,26.850000000000023,-30.737337333333414,-1.0,-26.850000000000023,-303.7500000000003
2010-08-13,477.25,517.1635973333341,-1.0500000000000114,17.19377533333312,1.0,-1.0500000000000114,-276.90000000000026
2010-08-06,487.6,499.969822000001,-10.350000000000023,31.335911333334423,1.0,-10.350000000000023,-275.85000000000025
2010-07-30,500.0,468.63391066666657,-12.399999999999977,8.295356666665896,1.0,-12.399999999999977,-265.5000000000002
2010-07-23,466.3,460.33855400000067,33.69999999999999,1.9709853333339993,1.0,33.69999999999999,-253.10000000000025
2010-07-16,448.15,458.36756866666667,18.150000000000034,11.874001999999109,1.0,18.150000000000034,-286.80000000000024
