Date,Settle,Relative Value
2017-03-27,798.45,775.7694073333324
2017-03-24,815.1,775.7694073333324
2017-03-23,801.9,778.2837900000007
2017-03-22,791.45,778.2837900000007
2017-03-21,789.65,778.2837900000007
2017-03-20,783.65,778.2837900000007
2017-03-17,777.8,778.2837900000007
2017-03-16,768.65,788.925383619046
2017-03-15,747.45,788.925383619046
2017-03-14,742.65,788.925383619046
2017-03-13,755.3,788.925383619046
2017-03-10,746.0,788.925383619046
2017-03-09,748.9,824.8777799999998
2017-03-08,772.4,824.8777799999998
2017-03-07,776.75,824.8777799999998
2017-03-06,774.0,824.8777799999998
2017-03-03,767.85,824.8777799999998
2017-03-02,769.25,792.605784999999
2017-03-01,778.05,792.605784999999
2017-02-28,770.7,792.605784999999
2017-02-27,784.05,792.605784999999
2017-02-24,771.65,792.605784999999
2017-02-23,773.3,806.0991939999989
2017-02-22,769.05,806.0991939999989
2017-02-21,778.8,806.0991939999989
2017-02-17,779.2,806.0991939999989
2017-02-16,793.3,770.0015456587286
2017-02-15,786.2,770.0015456587286
2017-02-14,780.9,770.0015456587286
2017-02-13,774.95,770.0015456587286
2017-02-10,783.1,770.0015456587286
2017-02-09,772.55,751.6162676190492
2017-02-08,769.75,751.6162676190492
2017-02-07,764.45,751.6162676190492
2017-02-06,774.3,751.6162676190492
2017-02-03,749.0,751.6162676190492
2017-02-02,759.05,754.8188802777777
2017-02-01,762.9,754.8188802777777
2017-01-31,754.3,754.8188802777777
2017-01-30,738.45,754.8188802777777
2017-01-27,738.6,754.8188802777777
2017-01-26,724.45,728.1972391666673
2017-01-25,736.1,728.1972391666673
2017-01-24,795.85,728.1972391666673
2017-01-23,771.5,728.1972391666673
2017-01-20,788.4,728.1972391666673
2017-01-19,751.15,747.2293876190485
2017-01-18,751.0,747.2293876190485
2017-01-17,753.0,747.2293876190485
2017-01-13,749.15,747.2293876190485
2017-01-12,765.25,651.0962336666673
2017-01-11,753.9,651.0962336666673
2017-01-10,765.25,651.0962336666673
2017-01-09,757.15,651.0962336666673
2017-01-06,758.35,651.0962336666673
2017-01-05,738.2,705.4738894999997
2017-01-04,738.8,705.4738894999997
2017-01-03,709.9,705.4738894999997
2016-12-30,683.25,705.4738894999997
2016-12-29,675.65,712.3412515000008
2016-12-28,667.35,712.3412515000008
2016-12-27,674.3,712.3412515000008
2016-12-23,655.35,712.3412515000008
2016-12-22,657.1,733.7337518333335
2016-12-21,660.4,733.7337518333335
2016-12-20,671.35,733.7337518333335
2016-12-19,679.35,733.7337518333335
2016-12-16,697.9,733.7337518333335
2016-12-15,706.3,739.4714274999998
2016-12-14,731.55,739.4714274999998
2016-12-13,729.6,739.4714274999998
2016-12-12,727.35,739.4714274999998
2016-12-09,735.15,739.4714274999998
2016-12-08,739.3,777.9306158809529
2016-12-07,733.0,777.9306158809529
2016-12-06,734.55,777.9306158809529
2016-12-05,745.95,777.9306158809529
2016-12-02,744.8,777.9306158809529
2016-12-01,751.0,686.6930716666652
2016-11-30,771.65,686.6930716666652
2016-11-29,763.65,686.6930716666652
2016-11-28,756.35,686.6930716666652
2016-11-25,741.05,686.6930716666652
2016-11-23,737.4,663.5249200000003
2016-11-22,744.25,663.5249200000003
2016-11-21,726.55,663.5249200000003
2016-11-18,727.8,663.5249200000003
2016-11-17,729.65,635.4384950476203
2016-11-16,718.8,635.4384950476203
2016-11-15,705.95,635.4384950476203
2016-11-14,697.7,635.4384950476203
2016-11-11,684.7,635.4384950476203
2016-11-10,696.5,598.9982020000007
2016-11-09,681.45,598.9982020000007
2016-11-08,665.5,598.9982020000007
2016-11-07,656.4,598.9982020000007
2016-11-04,624.8,598.9982020000007
2016-11-03,617.6,630.9977343333342
2016-11-02,634.5,630.9977343333342
2016-11-01,634.1,630.9977343333342
2016-10-31,618.0,630.9977343333342
2016-10-28,616.35,630.9977343333342
2016-10-27,613.2,629.5345226666675
2016-10-26,620.95,629.5345226666675
2016-10-25,634.85,629.5345226666675
2016-10-24,630.75,629.5345226666675
2016-10-21,620.75,629.5345226666675
2016-10-20,632.85,674.7775678571417
2016-10-19,635.5,674.7775678571417
2016-10-18,639.4,674.7775678571417
2016-10-17,637.8,674.7775678571417
2016-10-14,648.3,674.7775678571417
2016-10-13,636.85,693.9800074552667
2016-10-12,649.1,693.9800074552667
2016-10-11,648.15,693.9800074552667
2016-10-10,668.55,693.9800074552667
2016-10-07,667.4,693.9800074552667
2016-10-06,666.15,693.3924015714285
2016-10-05,675.6,693.3924015714285
2016-10-04,699.55,693.3924015714285
2016-10-03,711.8,693.3924015714285
2016-09-30,721.5,693.3924015714285
2016-09-29,719.5,672.2024112380941
2016-09-28,713.5,672.2024112380941
2016-09-27,700.15,672.2024112380941
2016-09-26,696.05,672.2024112380941
2016-09-23,706.4,672.2024112380941
2016-09-22,701.0,670.8412773333333
2016-09-21,684.25,670.8412773333333
2016-09-20,683.95,670.8412773333333
2016-09-19,686.7,670.8412773333333
2016-09-16,672.85,670.8412773333333
2016-09-15,656.6,682.699441904762
2016-09-14,656.5,682.699441904762
2016-09-13,656.1,682.699441904762
2016-09-12,656.7,682.699441904762
2016-09-09,679.45,682.699441904762
2016-09-08,687.8,672.3213824242423
2016-09-07,688.1,672.3213824242423
2016-09-06,701.2,672.3213824242423
2016-09-02,674.2,672.3213824242423
2016-09-01,661.25,701.0005479076481
2016-08-31,668.7,701.0005479076481
2016-08-30,677.95,701.0005479076481
2016-08-29,697.3,701.0005479076481
2016-08-26,692.15,701.0005479076481
2016-08-25,685.0,702.8583984155846
2016-08-24,682.5,702.8583984155846
2016-08-23,699.85,702.8583984155846
2016-08-22,692.15,702.8583984155846
2016-08-19,709.35,702.8583984155846
2016-08-18,713.4,704.1355702886001
2016-08-17,691.7,704.1355702886001
2016-08-16,705.1,704.1355702886001
2016-08-15,692.25,704.1355702886001
2016-08-12,690.8,704.1355702886001
2016-08-11,691.8,706.6628351774901
2016-08-10,726.4,706.6628351774901
2016-08-09,694.35,706.6628351774901
2016-08-08,693.3,706.6628351774901
2016-08-05,696.3,706.6628351774901
2016-08-04,706.0,662.6087784761908
2016-08-03,713.85,662.6087784761908
2016-08-02,717.7,662.6087784761908
2016-08-01,716.25,662.6087784761908
2016-07-29,709.75,662.6087784761908
2016-07-28,698.65,623.9870456666671
2016-07-27,703.9,623.9870456666671
2016-07-26,692.8,623.9870456666671
2016-07-25,688.75,623.9870456666671
2016-07-22,686.05,623.9870456666671
2016-07-21,685.45,614.9978168333346
2016-07-20,676.0,614.9978168333346
2016-07-19,656.4,614.9978168333346
2016-07-18,646.05,614.9978168333346
2016-07-15,647.4,614.9978168333346
2016-07-14,651.1,602.2993059999995
2016-07-13,644.2,602.2993059999995
2016-07-12,628.95,602.2993059999995
2016-07-11,625.75,602.2993059999995
2016-07-08,617.1,602.2993059999995
2016-07-07,612.35,562.8241980000009
2016-07-06,607.55,562.8241980000009
2016-07-05,602.65,562.8241980000009
2016-07-01,605.65,562.8241980000009
2016-06-30,597.35,543.4761406190476
2016-06-29,590.55,543.4761406190476
2016-06-28,572.25,543.4761406190476
2016-06-27,559.75,543.4761406190476
2016-06-24,548.8,543.4761406190476
2016-06-23,568.25,550.1572688333328
2016-06-22,564.95,550.1572688333328
2016-06-21,554.05,550.1572688333328
2016-06-20,550.55,550.1572688333328
2016-06-17,532.65,550.1572688333328
2016-06-16,535.85,548.8819326904766
2016-06-15,533.3,548.8819326904766
2016-06-14,536.55,548.8819326904766
2016-06-13,546.65,548.8819326904766
2016-06-10,547.15,548.8819326904766
2016-06-09,561.45,545.2157986666679
2016-06-08,562.0,545.2157986666679
2016-06-07,552.95,545.2157986666679
2016-06-06,557.05,545.2157986666679
2016-06-03,549.25,545.2157986666679
2016-06-02,535.6,559.3090726666662
2016-06-01,547.3,559.3090726666662
2016-05-31,547.75,559.3090726666662
2016-05-27,539.6,559.3090726666662
2016-05-26,543.2,601.2957359999996
2016-05-25,530.2,601.2957359999996
2016-05-24,537.75,601.2957359999996
2016-05-23,550.05,601.2957359999996
2016-05-20,558.7,601.2957359999996
2016-05-19,558.25,588.9788459047616
2016-05-18,579.4,588.9788459047616
2016-05-17,584.4,588.9788459047616
2016-05-16,590.8,588.9788459047616
2016-05-13,592.2,588.9788459047616
2016-05-12,596.9,608.5832850000006
2016-05-11,608.3,608.5832850000006
2016-05-10,592.45,608.5832850000006
2016-05-09,584.35,608.5832850000006
2016-05-06,607.45,608.5832850000006
2016-05-05,600.95,588.0307474285717
2016-05-04,596.7,588.0307474285717
2016-05-03,609.1,588.0307474285717
2016-05-02,625.0,588.0307474285717
2016-04-29,627.9,588.0307474285717
2016-04-28,624.6,567.3097925000012
2016-04-27,610.4,567.3097925000012
2016-04-26,605.25,567.3097925000012
2016-04-25,606.45,567.3097925000012
2016-04-22,607.15,567.3097925000012
2016-04-21,611.0,547.2821224523803
2016-04-20,598.0,547.2821224523803
2016-04-19,583.2,547.2821224523803
2016-04-18,569.05,547.2821224523803
2016-04-15,569.3,547.2821224523803
2016-04-14,561.95,557.7794978333329
2016-04-13,543.7,557.7794978333329
2016-04-12,545.55,557.7794978333329
2016-04-11,546.9,557.7794978333329
2016-04-08,540.15,557.7794978333329
2016-04-07,535.3,568.4478923333321
2016-04-06,539.7,568.4478923333321
2016-04-05,546.35,568.4478923333321
2016-04-04,555.1,568.4478923333321
2016-04-01,561.8,568.4478923333321
2016-03-31,563.05,559.6699192142856
2016-03-30,565.4,559.6699192142856
2016-03-29,572.75,559.6699192142856
2016-03-28,567.25,559.6699192142856
2016-03-24,572.95,559.6699192142856
2016-03-23,582.75,559.6699192142856
2016-03-22,605.35,559.6699192142856
2016-03-21,602.5,559.6699192142856
2016-03-18,589.6,559.6699192142856
2016-03-17,597.35,553.0592194999988
2016-03-16,577.2,553.0592194999988
2016-03-15,570.4,553.0592194999988
2016-03-14,573.25,553.0592194999988
2016-03-11,580.45,553.0592194999988
2016-03-10,574.35,512.4515040000005
2016-03-09,566.5,512.4515040000005
2016-03-08,567.2,512.4515040000005
2016-03-07,577.9,512.4515040000005
2016-03-04,563.1,512.4515040000005
2016-03-03,542.45,521.6985464999991
2016-03-02,515.5,521.6985464999991
2016-03-01,517.6,521.6985464999991
2016-02-29,495.6,521.6985464999991
2016-02-26,482.1,521.6985464999991
2016-02-25,483.4,529.3752471428579
2016-02-24,487.3,529.3752471428579
2016-02-23,500.05,529.3752471428579
2016-02-22,498.65,529.3752471428579
2016-02-19,499.05,529.3752471428579
2016-02-18,504.85,521.2299999999989
2016-02-17,515.9,521.2299999999989
2016-02-16,509.6,521.2299999999989
2016-02-12,527.0,521.2299999999989
2016-02-11,524.45,507.1724633333332
2016-02-10,524.7,507.1724633333332
2016-02-09,516.85,507.1724633333332
2016-02-08,518.1,507.1724633333332
2016-02-05,498.7,507.1724633333332
2016-02-04,515.6,516.1505649999997
2016-02-03,515.55,516.1505649999997
2016-02-02,491.3,516.1505649999997
2016-02-01,502.35,516.1505649999997
2016-01-29,498.5,516.1505649999997
2016-01-28,492.0,505.13030833333306
2016-01-27,502.25,505.13030833333306
2016-01-26,492.75,505.13030833333306
2016-01-25,491.15,505.13030833333306
2016-01-22,499.85,505.13030833333306
2016-01-21,499.0,512.3952389999998
2016-01-20,489.0,512.3952389999998
2016-01-19,496.9,512.3952389999998
2016-01-15,487.05,512.3952389999998
2016-01-14,491.25,543.061009190476
2016-01-13,486.65,543.061009190476
2016-01-12,469.8,543.061009190476
2016-01-11,474.3,543.061009190476
2016-01-08,493.6,543.061009190476
2016-01-07,493.0,551.0765833333331
2016-01-06,505.05,551.0765833333331
2016-01-05,535.75,551.0765833333331
2016-01-04,544.2,551.0765833333331
2015-12-31,562.0,551.0765833333331
2015-12-30,548.95,551.0765833333331
2015-12-29,556.35,551.0765833333331
2015-12-28,552.0,551.0765833333331
2015-12-24,559.5,551.0765833333331
2015-12-23,553.45,551.0765833333331
2015-12-22,554.9,551.0765833333331
2015-12-21,552.75,551.0765833333331
2015-12-18,558.3,551.0765833333331
2015-12-17,556.8,573.1579506666662
2015-12-16,570.95,573.1579506666662
2015-12-15,565.95,573.1579506666662
2015-12-14,547.75,573.1579506666662
2015-12-11,543.95,573.1579506666662
2015-12-10,541.4,562.8778013333333
2015-12-09,552.2,562.8778013333333
2015-12-08,547.25,562.8778013333333
2015-12-07,554.45,562.8778013333333
2015-12-04,566.2,562.8778013333333
2015-12-03,535.85,555.4903536666678
2015-12-02,525.7,555.4903536666678
2015-12-01,538.65,555.4903536666678
2015-11-30,541.95,555.4903536666678
2015-11-27,549.6,555.4903536666678
2015-11-25,551.3,558.9804276666677
2015-11-24,541.5,558.9804276666677
2015-11-23,541.35,558.9804276666677
2015-11-20,558.9,558.9804276666677
2015-11-19,541.0,672.771969166666
2015-11-18,532.05,672.771969166666
2015-11-17,546.5,672.771969166666
2015-11-16,551.55,672.771969166666
2015-11-13,539.25,672.771969166666
2015-11-12,558.7,672.4159739523801
2015-11-11,577.0,672.4159739523801
2015-11-10,597.8,672.4159739523801
2015-11-09,596.95,672.4159739523801
2015-11-06,612.95,672.4159739523801
2015-11-05,606.3,685.7005435714298
2015-11-04,623.4,685.7005435714298
2015-11-03,644.0,685.7005435714298
2015-11-02,650.35,685.7005435714298
2015-10-30,677.25,685.7005435714298
2015-10-29,670.8,693.0655160476196
2015-10-28,686.1,693.0655160476196
2015-10-27,678.75,693.0655160476196
2015-10-26,683.9,693.0655160476196
2015-10-23,693.85,693.0655160476196
2015-10-22,685.6,690.7526750952392
2015-10-21,677.15,690.7526750952392
2015-10-20,694.85,690.7526750952392
2015-10-19,688.1,690.7526750952392
2015-10-16,699.4,690.7526750952392
2015-10-15,705.0,685.8623977619053
2015-10-14,700.85,685.8623977619053
2015-10-13,685.35,685.8623977619053
2015-10-12,694.65,685.8623977619053
2015-10-09,708.15,685.8623977619053
2015-10-08,703.15,649.4542896666674
2015-10-07,699.5,649.4542896666674
2015-10-06,707.7,649.4542896666674
2015-10-05,689.2,649.4542896666674
2015-10-02,697.6,649.4542896666674
2015-10-01,679.4,609.6515755238102
2015-09-30,650.95,609.6515755238102
2015-09-29,657.7,609.6515755238102
2015-09-28,651.85,609.6515755238102
2015-09-25,667.55,609.6515755238102
2015-09-24,655.9,600.192366190476
2015-09-23,645.0,600.192366190476
2015-09-22,610.85,600.192366190476
2015-09-21,615.75,600.192366190476
2015-09-18,610.35,600.192366190476
2015-09-17,598.5,597.8734266666668
2015-09-16,611.05,597.8734266666668
2015-09-15,599.15,597.8734266666668
2015-09-14,587.35,597.8734266666668
2015-09-11,590.5,597.8734266666668
2015-09-10,591.7,590.8586860000011
2015-09-09,577.4,590.8586860000011
2015-09-08,585.7,590.8586860000011
2015-09-04,576.8,590.8586860000011
2015-09-03,580.6,602.1555293333336
2015-09-02,582.8,602.1555293333336
2015-09-01,578.5,602.1555293333336
2015-08-31,601.55,602.1555293333336
2015-08-28,589.55,602.1555293333336
2015-08-27,568.6,622.6407846666665
2015-08-26,529.65,622.6407846666665
2015-08-25,540.1,622.6407846666665
2015-08-24,575.05,622.6407846666665
2015-08-21,604.45,622.6407846666665
2015-08-20,623.25,614.8568559999999
2015-08-19,609.75,614.8568559999999
2015-08-18,597.0,614.8568559999999
2015-08-17,613.8,614.8568559999999
2015-08-14,617.5,614.8568559999999
2015-08-13,615.7,613.7679893333327
2015-08-12,623.1,613.7679893333327
2015-08-11,599.25,613.7679893333327
2015-08-10,606.2,613.7679893333327
2015-08-07,596.9,613.7679893333327
2015-08-06,599.8,627.6133077777765
2015-08-05,593.0,627.6133077777765
2015-08-04,598.6,627.6133077777765
2015-08-03,603.2,627.6133077777765
2015-07-31,610.85,627.6133077777765
2015-07-30,620.55,635.0152899999997
2015-07-29,615.6,635.0152899999997
2015-07-28,621.6,635.0152899999997
2015-07-27,613.1,635.0152899999997
2015-07-24,622.6,635.0152899999997
2015-07-23,617.85,651.6389000000005
2015-07-22,626.75,651.6389000000005
2015-07-21,629.45,651.6389000000005
2015-07-20,612.05,651.6389000000005
2015-07-17,619.0,651.6389000000005
2015-07-16,631.95,683.157492666668
2015-07-15,642.9,683.157492666668
2015-07-14,657.1,683.157492666668
2015-07-10,650.35,683.157492666668
2015-07-09,638.0,704.3649083333346
2015-07-08,653.5,704.3649083333346
2015-07-07,652.4,704.3649083333346
2015-07-06,676.15,704.3649083333346
2015-07-02,694.15,704.3649083333346
2015-07-01,701.2,704.3649083333346
2015-06-30,672.65,704.3649083333346
2015-06-29,666.45,704.3649083333346
2015-06-26,678.6,704.3649083333346
2015-06-25,679.15,743.6693362777795
2015-06-24,695.45,743.6693362777795
2015-06-23,695.55,743.6693362777795
2015-06-22,695.4,743.6693362777795
2015-06-19,707.35,743.6693362777795
2015-06-18,718.6,748.6619158095251
2015-06-17,720.3,748.6619158095251
2015-06-16,732.75,748.6619158095251
2015-06-15,734.1,748.6619158095251
2015-06-12,738.15,748.6619158095251
2015-06-11,742.6,768.9090938333345
2015-06-10,743.0,768.9090938333345
2015-06-09,739.4,768.9090938333345
2015-06-08,743.1,768.9090938333345
2015-06-05,750.4,768.9090938333345
2015-06-04,755.1,761.0448538571437
2015-06-03,757.8,761.0448538571437
2015-06-02,768.2,761.0448538571437
2015-06-01,772.65,761.0448538571437
2015-05-29,776.75,761.0448538571437
2015-05-28,784.8,776.534281666668
2015-05-27,785.0,776.534281666668
2015-05-26,780.4,776.534281666668
2015-05-22,784.0,776.534281666668
2015-05-21,776.1,772.180228333335
2015-05-20,776.85,772.180228333335
2015-05-19,775.15,772.180228333335
2015-05-18,793.0,772.180228333335
2015-05-15,794.95,772.180228333335
2015-05-14,779.5,776.6661353333325
2015-05-13,789.4,776.6661353333325
2015-05-12,785.15,776.6661353333325
2015-05-11,780.45,776.6661353333325
2015-05-08,802.35,776.6661353333325
2015-05-07,785.75,771.1047353015875
2015-05-06,792.65,771.1047353015875
2015-05-05,794.95,771.1047353015875
2015-05-04,782.65,771.1047353015875
2015-05-01,773.75,771.1047353015875
2015-04-30,776.5,771.3378350000012
2015-04-29,784.75,771.3378350000012
2015-04-28,780.95,771.3378350000012
2015-04-27,782.15,771.3378350000012
2015-04-24,769.95,771.3378350000012
2015-04-23,769.6,764.2576096666666
2015-04-22,755.6,764.2576096666666
2015-04-21,774.25,764.2576096666666
2015-04-20,772.1,764.2576096666666
2015-04-17,782.65,764.2576096666666
2015-04-16,779.45,756.6994953333332
2015-04-15,766.8,756.6994953333332
2015-04-14,762.2,756.6994953333332
2015-04-13,771.1,756.6994953333332
2015-04-10,775.75,756.6994953333332
2015-04-09,762.1,769.5356299999988
2015-04-08,755.4,769.5356299999988
2015-04-07,768.7,769.5356299999988
2015-04-06,768.5,769.5356299999988
2015-04-02,746.0,769.5356299999988
2015-04-01,748.55,769.5356299999988
2015-03-31,735.0,769.5356299999988
2015-03-30,728.7,769.5356299999988
2015-03-27,740.65,769.5356299999988
2015-03-26,773.0,774.503356000001
2015-03-25,765.05,774.503356000001
2015-03-24,763.35,774.503356000001
2015-03-23,770.35,774.503356000001
2015-03-20,778.75,774.503356000001
2015-03-19,765.45,804.067046571427
2015-03-18,764.3,804.067046571427
2015-03-17,761.8,804.067046571427
2015-03-16,779.75,804.067046571427
2015-03-13,788.35,804.067046571427
2015-03-12,786.6,792.1259228571429
2015-03-11,789.05,792.1259228571429
2015-03-10,803.75,792.1259228571429
2015-03-09,822.6,792.1259228571429
2015-03-06,818.05,792.1259228571429
2015-03-05,825.0,780.3238213333323
2015-03-04,830.4,780.3238213333323
2015-03-03,831.15,780.3238213333323
2015-03-02,830.3,780.3238213333323
2015-02-27,818.45,780.3238213333323
2015-02-26,810.25,781.9080006666658
2015-02-25,808.05,781.9080006666658
2015-02-24,790.0,781.9080006666658
2015-02-23,785.95,781.9080006666658
2015-02-20,779.2,781.9080006666658
2015-02-19,786.8,778.2355733333326
2015-02-18,776.6,778.2355733333326
2015-02-17,783.25,778.2355733333326
2015-02-13,794.45,778.2355733333326
2015-02-12,773.65,781.4647475238094
2015-02-11,766.55,781.4647475238094
2015-02-10,765.7,781.4647475238094
2015-02-09,779.65,781.4647475238094
2015-02-06,781.3,781.4647475238094
2015-02-05,795.7,783.4318400000009
2015-02-04,790.2,783.4318400000009
2015-02-03,786.0,783.4318400000009
2015-02-02,788.0,783.4318400000009
2015-01-30,772.4,783.4318400000009
2015-01-29,771.6,786.2270310000011
2015-01-28,796.3,786.2270310000011
