Date,Settle,Relative Value,Settle Delta,Rel Val Delta,Signal,Profit,EC
2011-05-06,35.285,43.58418260000003,-0.2749999999999986,1.713464799999933,1.0,-0.2749999999999986,-3.96700000000002
2011-04-29,48.585,41.870717800000094,-13.300000000000004,8.487207986666746,1.0,-13.300000000000004,-3.6920000000000215
2011-04-15,42.566,33.38350981333335,6.018999999999998,-2.29508359619048,-1.0,-6.018999999999998,9.607999999999983
2011-04-08,40.6,35.67859340952383,1.966000000000001,0.2537669666666531,1.0,1.966000000000001,15.626999999999981
2011-04-01,37.737,35.424826442857174,2.8629999999999995,0.06900064285715501,1.0,2.8629999999999995,13.66099999999998
2011-03-25,37.06,35.35582580000002,0.6769999999999996,0.32684378571435246,1.0,0.6769999999999996,10.79799999999998
2011-03-18,35.06,35.02898201428567,2.0,0.1609900142857157,1.0,2.0,10.120999999999981
2011-03-11,35.935,34.86799199999995,-0.875,1.7418720666666303,1.0,-0.875,8.120999999999981
2011-03-04,35.32,33.12611993333332,0.615000000000002,2.2515577333333034,1.0,0.615000000000002,8.995999999999981
2011-02-25,32.9,30.874562200000017,2.4200000000000017,3.7068963833332766,1.0,2.4200000000000017,8.380999999999979
2011-02-18,32.295,27.16766581666674,0.6049999999999969,0.8796048058730896,1.0,0.6049999999999969,5.960999999999977
2011-02-11,29.995,26.28806101079365,2.3000000000000007,-0.6514245492063573,-1.0,-2.3000000000000007,5.35599999999998
2011-02-04,29.06,26.93948556000001,0.9350000000000023,-0.19461491333336056,-1.0,-0.9350000000000023,7.655999999999981
2011-01-28,27.92,27.13410047333337,1.139999999999997,-1.6429601076189755,-1.0,-1.139999999999997,8.590999999999983
2011-01-21,27.415,28.777060580952345,0.5050000000000026,0.3257433942856842,1.0,0.5050000000000026,9.73099999999998
2011-01-14,28.31,28.45131718666666,-0.8949999999999996,-1.1440551999999968,-1.0,0.8949999999999996,9.225999999999978
2011-01-07,28.66,29.595372386666657,-0.3500000000000014,2.679895103333344,1.0,-0.3500000000000014,8.330999999999978
2010-12-31,30.91,26.915477283333313,-2.25,-1.8780598150793217,-1.0,2.25,8.68099999999998
2010-12-17,29.113000000000003,28.793537098412635,1.796999999999997,0.3609914876190068,1.0,1.796999999999997,6.43099999999998
2010-12-10,28.576,28.43254561079363,0.5370000000000026,3.246280664126971,1.0,0.5370000000000026,4.633999999999983
2010-12-03,29.241,25.186264946666657,-0.6649999999999991,-2.657163653333381,-1.0,0.6649999999999991,4.09699999999998
2010-11-26,26.699,27.84342860000004,2.541999999999998,1.2865415999999783,1.0,2.541999999999998,3.431999999999981
2010-11-19,27.179,26.55688700000006,-0.4799999999999969,-1.6015018000000047,-1.0,0.4799999999999969,0.8899999999999828
2010-11-12,25.942,28.158388800000065,1.2369999999999983,2.744383200000069,1.0,1.2369999999999983,0.40999999999998593
2010-11-05,26.748,25.414005599999996,-0.8060000000000009,1.6955637999999738,1.0,-0.8060000000000009,-0.8270000000000124
2010-10-29,24.564,23.718441800000022,2.184000000000001,-0.5720962666666907,-1.0,-2.184000000000001,-0.021000000000011454
2010-10-22,23.118,24.290538066666713,1.4460000000000015,0.9625146000000164,1.0,1.4460000000000015,2.1629999999999896
2010-10-15,24.288,23.328023466666696,-1.1700000000000017,0.5468587333333019,1.0,-1.1700000000000017,0.7169999999999881
2010-10-08,23.105,22.781164733333394,1.1829999999999998,-0.9072840399999755,-1.0,-1.1829999999999998,1.8869999999999898
2010-10-01,22.06,23.68844877333337,1.0450000000000017,2.5124715733333716,1.0,1.0450000000000017,3.0699999999999896
2010-09-24,21.383000000000006,21.1759772,0.6769999999999925,0.7675657333333525,1.0,0.6769999999999925,2.024999999999988
2010-09-17,20.79,20.408411466666646,0.5930000000000071,0.44947064999995234,1.0,0.5930000000000071,1.3479999999999954
2010-09-10,19.802,19.958940816666694,0.9879999999999995,1.000052588095265,1.0,0.9879999999999995,0.7549999999999883
2010-09-03,19.915,18.95888822857143,-0.11299999999999955,0.03569266666665527,1.0,-0.11299999999999955,-0.2330000000000112
2010-08-27,19.039,18.923195561904773,0.8759999999999977,0.44701090666669074,1.0,0.8759999999999977,-0.12000000000001165
2010-08-20,17.991,18.476184655238082,1.0480000000000018,-0.9613821447619131,-1.0,-1.0480000000000018,-0.9960000000000093
2010-08-13,18.109,19.437566799999995,-0.1180000000000021,0.9573271406349129,1.0,-0.1180000000000021,0.0519999999999925
2010-08-06,18.472,18.480239659365083,-0.36299999999999955,0.33125672761903147,1.0,-0.36299999999999955,0.1699999999999946
2010-07-30,18.003,18.14898293174605,0.4690000000000012,0.01211827365078122,1.0,0.4690000000000012,0.5329999999999941
2010-07-23,18.096,18.13686465809527,-0.09299999999999997,0.07354685714287967,1.0,-0.09299999999999997,0.06399999999999295
2010-07-16,17.773,18.06331780095239,0.3230000000000004,-0.009255219999996456,-1.0,-0.3230000000000004,0.15699999999999292
2010-07-09,18.053,18.072573020952387,-0.28000000000000114,-0.4745384257143037,-1.0,0.28000000000000114,0.4799999999999933
2010-07-02,17.698,18.54711144666669,0.3550000000000004,-0.14100851999997843,-1.0,-0.3550000000000004,0.19999999999999218
2010-06-25,19.11,18.68811996666667,-1.411999999999999,0.26992727333337285,1.0,-1.411999999999999,0.5549999999999926
2010-06-18,19.184,18.418192693333296,-0.07400000000000162,0.42023459999995083,1.0,-0.07400000000000162,1.9669999999999916
2010-06-11,18.231,17.997958093333345,0.9529999999999994,-0.16250229047617637,-1.0,-0.9529999999999994,2.0409999999999933
2010-06-04,17.299,18.16046038380952,0.9320000000000022,0.17285787904761563,1.0,0.9320000000000022,2.9939999999999927
2010-05-28,18.422,17.987602504761906,-1.123000000000001,-1.0418812685714514,-1.0,1.123000000000001,2.0619999999999905
2010-05-21,17.631,19.029483773333357,0.7910000000000004,0.6248044695238519,1.0,0.7910000000000004,0.9389999999999894
2010-05-14,19.202,18.404679303809505,-1.5710000000000015,0.19803974666666946,1.0,-1.5710000000000015,0.14799999999998903
2010-05-07,18.429,18.206639557142836,0.7730000000000032,-0.07000243666667672,-1.0,-0.7730000000000032,1.7189999999999905
2010-04-30,18.611,18.276641993809513,-0.18200000000000216,-0.016665559999996304,-1.0,0.18200000000000216,2.4919999999999938
2010-04-23,18.189,18.29330755380951,0.4220000000000006,-0.06940537666665847,-1.0,-0.4220000000000006,2.3099999999999916
